artist_name,geo_point,venue_city_name,venue_city_coords_long,venue_city_coords_lat,festival_name,eventDate,row_number
Death Cab for Cutie,POINT(-122.3320708 47.6062095),Seattle,-122.3320708,47.6062095,Fuji Rock,2018-12-11,1
Death Cab for Cutie,POINT(-122.6762071 45.5234515),Portland,-122.6762071,45.5234515,Fuji Rock,2018-12-12,2
Death Cab for Cutie,POINT(-117.1572551 32.7153292),San Diego,-117.1572551,32.7153292,Fuji Rock,2018-12-14,3
Death Cab for Cutie,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Fuji Rock,2019-01-21,4
Death Cab for Cutie,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Fuji Rock,2019-01-24,5
Death Cab for Cutie,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Fuji Rock,2019-01-25,6
Death Cab for Cutie,POINT(-4.25 55.8333333),Glasgow,-4.25,55.8333333,Fuji Rock,2019-01-26,7
Death Cab for Cutie,POINT(-1.15047454833984 52.9536023000285),Nottingham,-1.15047454833984,52.9536023000285,Fuji Rock,2019-01-28,8
Death Cab for Cutie,POINT(0.6166667 51.2333333),Leeds,0.6166667,51.2333333,Fuji Rock,2019-01-29,9
Death Cab for Cutie,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Fuji Rock,2019-01-30,10
Death Cab for Cutie,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Fuji Rock,2019-02-01,11
Death Cab for Cutie,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Fuji Rock,2019-02-02,12
Death Cab for Cutie,POINT(5.083 51.117),Borgerhout,5.083,51.117,Fuji Rock,2019-02-03,13
Death Cab for Cutie,POINT(5.122222 52.090833),Utrecht,5.122222,52.090833,Fuji Rock,2019-02-05,14
Death Cab for Cutie,POINT(6.95 50.9333333),Cologne,6.95,50.9333333,Fuji Rock,2019-02-06,15
Death Cab for Cutie,POINT(13.4 52.5166667),Berlin,13.4,52.5166667,Fuji Rock,2019-02-07,16
Death Cab for Cutie,POINT(10 53.55),Hamburg,10,53.55,Fuji Rock,2019-02-09,17
Death Cab for Cutie,POINT(12.5709342956543 55.6776812020993),Copenhagen,12.5709342956543,55.6776812020993,Fuji Rock,2019-02-10,18
Death Cab for Cutie,POINT(18.0649030208588 59.3325765361753),Stockholm,18.0649030208588,59.3325765361753,Fuji Rock,2019-02-11,19
Death Cab for Cutie,POINT(10.7413673400879 59.912697157616),Oslo,10.7413673400879,59.912697157616,Fuji Rock,2019-02-12,20
Death Cab for Cutie,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Fuji Rock,2019-03-06,21
Death Cab for Cutie,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Fuji Rock,2019-03-07,22
Death Cab for Cutie,POINT(149.128074645996 -35.2834624726481),Canberra,149.128074645996,-35.2834624726481,Fuji Rock,2019-03-09,23
Death Cab for Cutie,POINT(151.207323074341 -33.8678499639382),Sydney,151.207323074341,-33.8678499639382,Fuji Rock,2019-03-11,24
Death Cab for Cutie,POINT(151.207323074341 -33.8678499639382),Sydney,151.207323074341,-33.8678499639382,Fuji Rock,2019-03-12,25
Death Cab for Cutie,POINT(174.7666667 -36.8666667),Auckland,174.7666667,-36.8666667,Fuji Rock,2019-03-14,26
Death Cab for Cutie,POINT(-115.137223 36.1749705),Las Vegas,-115.137223,36.1749705,Fuji Rock,2019-03-29,27
Death Cab for Cutie,POINT(-110.926479 32.2217429),Tucson,-110.926479,32.2217429,Fuji Rock,2019-03-30,28
Death Cab for Cutie,POINT(-106.651 35.084),Albuquerque,-106.651,35.084,Fuji Rock,2019-03-31,29
Death Cab for Cutie,POINT(-98.4936282 29.4241219),San Antonio,-98.4936282,29.4241219,Fuji Rock,2019-04-02,30
Death Cab for Cutie,POINT(-95.3632715 29.7632836),Houston,-95.3632715,29.7632836,Fuji Rock,2019-04-03,31
Death Cab for Cutie,POINT(-95.992775 36.1539816),Tulsa,-95.992775,36.1539816,Fuji Rock,2019-04-04,32
Death Cab for Cutie,POINT(-97.5164276 35.4675602),Oklahoma City,-97.5164276,35.4675602,Fuji Rock,2019-04-06,33
Death Cab for Cutie,POINT(-90.0489801 35.1495343),Memphis,-90.0489801,35.1495343,Fuji Rock,2019-04-07,34
Death Cab for Cutie,POINT(-90.075 29.955),New Orleans,-90.075,29.955,Fuji Rock,2019-04-09,35
Death Cab for Cutie,POINT(-86.80249 33.5206608),Birmingham,-86.80249,33.5206608,Fuji Rock,2019-04-10,36
Death Cab for Cutie,POINT(-80.8431268 35.2270869),Charlotte,-80.8431268,35.2270869,Fuji Rock,2019-04-12,37
Death Cab for Cutie,POINT(-78.6386145 35.772096),Raleigh,-78.6386145,35.772096,Fuji Rock,2019-04-13,38
Death Cab for Cutie,POINT(-86.7844432 36.1658899),Nashville,-86.7844432,36.1658899,Fuji Rock,2019-04-15,39
Death Cab for Cutie,POINT(-86.7844432 36.1658899),Nashville,-86.7844432,36.1658899,Fuji Rock,2019-04-16,40
Death Cab for Cutie,POINT(-111.6512725 35.1980671),Flagstaff,-111.6512725,35.1980671,Fuji Rock,2019-04-18,41
Death Cab for Cutie,POINT(-111.8910474 40.7607794),Salt Lake City,-111.8910474,40.7607794,Fuji Rock,2019-05-11,42
Death Cab for Cutie,POINT(-122.4882249 48.7595529),Bellingham,-122.4882249,48.7595529,Fuji Rock,2019-05-18,43
Death Cab for Cutie,POINT(-75.1196199 39.9259463),Camden,-75.1196199,39.9259463,Fuji Rock,2019-06-02,44
Death Cab for Cutie,POINT(-79.9958864 40.4406248),Pittsburgh,-79.9958864,40.4406248,Fuji Rock,2019-06-07,45
Death Cab for Cutie,POINT(-82.2318156 39.458681),Nelsonville,-82.2318156,39.458681,Fuji Rock,2019-06-08,46
Death Cab for Cutie,POINT(-74.3609822 40.4592726),Sayreville,-74.3609822,40.4592726,Fuji Rock,2019-06-10,47
Death Cab for Cutie,POINT(-70.2553259 43.661471),Portland,-70.2553259,43.661471,Fuji Rock,2019-06-11,48
Death Cab for Cutie,POINT(-73.227626 44.3806065),Shelburne,-73.227626,44.3806065,Fuji Rock,2019-06-12,49
Death Cab for Cutie,POINT(-72.9281578 41.3081527),New Haven,-72.9281578,41.3081527,Fuji Rock,2019-06-14,50
Death Cab for Cutie,POINT(-73.7976337 40.7498243),Queens,-73.7976337,40.7498243,Fuji Rock,2019-06-15,51
Death Cab for Cutie,POINT(-78.8783689 42.8864468),Buffalo,-78.8783689,42.8864468,Fuji Rock,2019-06-16,52
Death Cab for Cutie,POINT(-83.0457538 42.331427),Detroit,-83.0457538,42.331427,Fuji Rock,2019-06-18,53
Death Cab for Cutie,POINT(-76.8844179 40.2737002),Harrisburg,-76.8844179,40.2737002,Fuji Rock,2019-06-19,54
Death Cab for Cutie,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Fuji Rock,2019-06-20,55
Death Cab for Cutie,POINT(-74.924321 42.7006303),Cooperstown,-74.924321,42.7006303,Fuji Rock,2019-06-21,56
Death Cab for Cutie,POINT(-75.5243682 39.158168),Dover,-75.5243682,39.158168,Fuji Rock,2019-06-22,57
Death Cab for Cutie,POINT(-105.1910996 39.6535988),Morrison,-105.1910996,39.6535988,Fuji Rock,2019-06-25,58
Death Cab for Cutie,POINT(-87.9064736 43.0389025),Milwaukee,-87.9064736,43.0389025,Fuji Rock,2019-07-05,59
Death Cab for Cutie,POINT(-85.759407 38.2542376),Louisville,-85.759407,38.2542376,Fuji Rock,2019-07-07,60
Death Cab for Cutie,POINT(-90.1978889 38.6272733),St. Louis,-90.1978889,38.6272733,Fuji Rock,2019-07-08,61
Death Cab for Cutie,POINT(-93.9993996 44.1635775),Mankato,-93.9993996,44.1635775,Fuji Rock,2019-07-09,62
Death Cab for Cutie,POINT(-97.147044715 49.884398624),Winnipeg,-97.147044715,49.884398624,Fuji Rock,2019-07-11,63
Death Cab for Cutie,POINT(-113.468712219 53.550135939),Edmonton,-113.468712219,53.550135939,Fuji Rock,2019-07-13,64
Death Cab for Cutie,POINT(-114.085285152 51.050112282),Calgary,-114.085285152,51.050112282,Fuji Rock,2019-07-14,65
Death Cab for Cutie,POINT(103.856 1.293),Singapore,103.856,1.293,Fuji Rock,2019-07-25,66
Death Cab for Cutie,POINT(138.8166667 36.9333333),Yuzawa,138.8166667,36.9333333,Fuji Rock,2019-07-27,67
Death Cab for Cutie,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Fuji Rock,2019-08-01,68
Death Cab for Cutie,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Fuji Rock,2019-08-02,69
Death Cab for Cutie,POINT(-105.2705456 40.0149856),Boulder,-105.2705456,40.0149856,Fuji Rock,2019-08-07,70
Death Cab for Cutie,POINT(-117.1572551 32.7153292),San Diego,-117.1572551,32.7153292,Fuji Rock,2019-08-09,71
Death Cab for Cutie,POINT(-117.1572551 32.7153292),San Diego,-117.1572551,32.7153292,Fuji Rock,2019-08-10,72
Death Cab for Cutie,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Fuji Rock,2019-08-11,73
Death Cab for Cutie,POINT(-123.119340403 49.249657393),Vancouver,-123.119340403,49.249657393,Fuji Rock,2019-09-05,74
Death Cab for Cutie,POINT(-122.6762071 45.5234515),Portland,-122.6762071,45.5234515,Fuji Rock,2019-09-06,75
Death Cab for Cutie,POINT(-122.121512 47.6739882),Redmond,-122.121512,47.6739882,Fuji Rock,2019-09-07,76
Death Cab for Cutie,POINT(-122.121512 47.6739882),Redmond,-122.121512,47.6739882,Fuji Rock,2019-09-08,77
Death Cab for Cutie,POINT(-122.0230146 37.2638324),Saratoga,-122.0230146,37.2638324,Fuji Rock,2019-09-20,78
Death Cab for Cutie,POINT(-120.6910043 35.6266369),Paso Robles,-120.6910043,35.6266369,Fuji Rock,2019-09-21,79
Death Cab for Cutie,POINT(-122.5241487 38.3640795),Glen Ellen,-122.5241487,38.3640795,Fuji Rock,2019-09-22,80
Franc Moody,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Glastonbury,2018-12-15,1
Franc Moody,POINT(-1.9166667 52.4666667),Birmingham,-1.9166667,52.4666667,Glastonbury,2018-12-16,2
Franc Moody,POINT(-3.18 51.48),Cardiff,-3.18,51.48,Glastonbury,2018-12-18,3
Franc Moody,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2018-12-19,4
Franc Moody,POINT(7.6 47.5666667),Basel,7.6,47.5666667,Glastonbury,2019-02-01,5
Franc Moody,POINT(-1.15047454833984 52.9536023000285),Nottingham,-1.15047454833984,52.9536023000285,Glastonbury,2019-04-10,6
Franc Moody,POINT(0.6166667 51.2333333),Leeds,0.6166667,51.2333333,Glastonbury,2019-04-11,7
Franc Moody,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Glastonbury,2019-04-13,8
Franc Moody,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Glastonbury,2019-04-16,9
Franc Moody,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-04-17,10
Franc Moody,POINT(-0.139474868774414 50.8283849472495),Brighton,-0.139474868774414,50.8283849472495,Glastonbury,2019-04-19,11
Franc Moody,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Glastonbury,2019-04-20,12
Franc Moody,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Glastonbury,2019-06-01,13
Franc Moody,POINT(12.75 53.3),Lärz,12.75,53.3,Glastonbury,2019-06-27,14
Franc Moody,POINT(-4.0620231628418 51.0869868802263),Pilton,-4.0620231628418,51.0869868802263,Glastonbury,2019-06-30,15
Franc Moody,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-07-18,16
Franc Moody,POINT(8.3666667 52.6),Diepholz,8.3666667,52.6,Glastonbury,2019-08-01,17
Franc Moody,POINT(5.338 50.93),Hasselt,5.338,50.93,Glastonbury,2019-08-17,18
Franc Moody,POINT(4.9 52.373),Amsterdam,4.9,52.373,Glastonbury,2019-10-10,19
Franc Moody,POINT(1.29833936691284 52.6278273182018),Norwich,1.29833936691284,52.6278273182018,Glastonbury,2019-10-19,20
Tion Wayne,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Reading Festival,2017-10-24,1
Tion Wayne,POINT(0.0666667 51.1833333),Edenbridge,0.0666667,51.1833333,Reading Festival,2019-08-02,2
Tion Wayne,POINT(0.6166667 51.2333333),Leeds,0.6166667,51.2333333,Reading Festival,2019-08-23,3
Tion Wayne,POINT(-1 51.4333333),Reading,-1,51.4333333,Reading Festival,2019-08-25,4
Skinny Lister,POINT(12.371292 51.33962),Leipzig,12.371292,51.33962,Glastonbury,2018-05-19,1
Skinny Lister,POINT(8.25 50.0833333),Wiesbaden,8.25,50.0833333,Glastonbury,2018-05-20,2
Skinny Lister,POINT(7.0166667 51.45),Essen,7.0166667,51.45,Glastonbury,2018-05-21,3
Skinny Lister,POINT(11.0038889 49.5897222),Erlangen,11.0038889,49.5897222,Glastonbury,2018-05-22,4
Skinny Lister,POINT(8.3858333 49.0047222),Karlsruhe,8.3858333,49.0047222,Glastonbury,2018-05-23,5
Skinny Lister,POINT(9.99155044555664 48.3984083917668),Ulm,9.99155044555664,48.3984083917668,Glastonbury,2018-05-24,6
Skinny Lister,POINT(-2.0073 50.9548),Sixpenny Handley,-2.0073,50.9548,Glastonbury,2018-05-26,7
Skinny Lister,POINT(8.45827 47.69648),Hallau,8.45827,47.69648,Glastonbury,2018-06-01,8
Skinny Lister,POINT(0.0833333 51.5333333),Barking,0.0833333,51.5333333,Glastonbury,2018-06-09,9
Skinny Lister,POINT(2.3166667 48.6166667),Brétigny-sur-Orge,2.3166667,48.6166667,Glastonbury,2018-06-16,10
Skinny Lister,POINT(-2.0833333 51.9),Cheltenham,-2.0833333,51.9,Glastonbury,2018-07-14,11
Skinny Lister,POINT(8.69087219238281 53.8717610367494),Cuxhaven,8.69087219238281,53.8717610367494,Glastonbury,2018-07-21,12
Skinny Lister,POINT(7.74209976196289 46.3159913691169),Gampel,7.74209976196289,46.3159913691169,Glastonbury,2018-08-17,13
Skinny Lister,POINT(-3.2666667 50.75),Ottery Saint Mary,-3.2666667,50.75,Glastonbury,2018-08-19,14
Skinny Lister,POINT(-1.9166667 52.4666667),Birmingham,-1.9166667,52.4666667,Glastonbury,2018-08-31,15
Skinny Lister,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2018-12-12,16
Skinny Lister,POINT(-5.9333333 54.5833333),Belfast,-5.9333333,54.5833333,Glastonbury,2018-12-16,17
Skinny Lister,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Glastonbury,2018-12-17,18
Skinny Lister,POINT(-2.9677778 51.3458333),Weston-super-Mare,-2.9677778,51.3458333,Glastonbury,2019-02-01,19
Skinny Lister,POINT(-0.139474868774414 50.8283849472495),Brighton,-0.139474868774414,50.8283849472495,Glastonbury,2019-02-28,20
Skinny Lister,POINT(1.29833936691284 52.6278273182018),Norwich,1.29833936691284,52.6278273182018,Glastonbury,2019-03-01,21
Skinny Lister,POINT(-1.4 50.9),Southampton,-1.4,50.9,Glastonbury,2019-03-02,22
Skinny Lister,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Glastonbury,2019-03-04,23
Skinny Lister,POINT(-0.2833333 51.4166667),Kingston upon Thames,-0.2833333,51.4166667,Glastonbury,2019-03-05,24
Skinny Lister,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Glastonbury,2019-03-06,25
Skinny Lister,POINT(-4.25 55.8333333),Glasgow,-4.25,55.8333333,Glastonbury,2019-03-07,26
Skinny Lister,POINT(0.6166667 51.2333333),Leeds,0.6166667,51.2333333,Glastonbury,2019-03-08,27
Skinny Lister,POINT(-1.1333333 52.6333333),Leicester,-1.1333333,52.6333333,Glastonbury,2019-03-09,28
Skinny Lister,POINT(13.4 52.5166667),Berlin,13.4,52.5166667,Glastonbury,2019-03-13,29
Skinny Lister,POINT(10.1348876953125 54.3213292610791),Kiel,10.1348876953125,54.3213292610791,Glastonbury,2019-03-14,30
Skinny Lister,POINT(11.0333333 50.9833333),Erfurt,11.0333333,50.9833333,Glastonbury,2019-03-15,31
Skinny Lister,POINT(14.4241322001241 50.0878367932108),Prague,14.4241322001241,50.0878367932108,Glastonbury,2019-03-16,32
Skinny Lister,POINT(11.0683333 49.4477778),Nuremberg,11.0683333,49.4477778,Glastonbury,2019-03-17,33
Skinny Lister,POINT(8.6833333 50.1166667),Frankfurt,8.6833333,50.1166667,Glastonbury,2019-03-19,34
Skinny Lister,POINT(16.3720750808716 48.2084877601653),Vienna,16.3720750808716,48.2084877601653,Glastonbury,2019-03-20,35
Skinny Lister,POINT(11.5754914283752 48.1374325498109),Munich,11.5754914283752,48.1374325498109,Glastonbury,2019-03-21,36
Skinny Lister,POINT(7.447 46.948),Bern,7.447,46.948,Glastonbury,2019-03-22,37
Skinny Lister,POINT(8.55 47.3666667),Zurich,8.55,47.3666667,Glastonbury,2019-03-23,38
Skinny Lister,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Glastonbury,2019-03-26,39
Skinny Lister,POINT(1.099 49.443),Rouen,1.099,49.443,Glastonbury,2019-03-27,40
Skinny Lister,POINT(4.9 52.373),Amsterdam,4.9,52.373,Glastonbury,2019-03-28,41
Skinny Lister,POINT(6.95 50.9333333),Cologne,6.95,50.9333333,Glastonbury,2019-03-29,42
Skinny Lister,POINT(4.417 51.217),Antwerp,4.417,51.217,Glastonbury,2019-03-30,43
Skinny Lister,POINT(-3.2 55.95),Edinburgh,-3.2,55.95,Glastonbury,2019-04-03,44
Skinny Lister,POINT(-1.614 54.973),Newcastle,-1.614,54.973,Glastonbury,2019-04-04,45
Skinny Lister,POINT(-1.15047454833984 52.9536023000285),Nottingham,-1.15047454833984,52.9536023000285,Glastonbury,2019-04-05,46
Skinny Lister,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Glastonbury,2019-04-06,47
Skinny Lister,POINT(0.1144 52.2018),Cambridge,0.1144,52.2018,Glastonbury,2019-04-10,48
Skinny Lister,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-04-11,49
Skinny Lister,POINT(-104.9847034 39.7391536),Denver,-104.9847034,39.7391536,Glastonbury,2019-05-03,50
Skinny Lister,POINT(-111.8910474 40.7607794),Salt Lake City,-111.8910474,40.7607794,Glastonbury,2019-05-04,51
Skinny Lister,POINT(-122.6762071 45.5234515),Portland,-122.6762071,45.5234515,Glastonbury,2019-05-07,52
Skinny Lister,POINT(-117.1572551 32.7153292),San Diego,-117.1572551,32.7153292,Glastonbury,2019-05-10,53
Skinny Lister,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Glastonbury,2019-05-11,54
Skinny Lister,POINT(-79.9958864 40.4406248),Pittsburgh,-79.9958864,40.4406248,Glastonbury,2019-05-17,55
Skinny Lister,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Glastonbury,2019-05-19,56
Skinny Lister,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Glastonbury,2019-05-19,57
Skinny Lister,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-06-02,58
Skinny Lister,POINT(-5.9333333 54.5833333),Belfast,-5.9333333,54.5833333,Glastonbury,2019-06-14,59
Skinny Lister,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Glastonbury,2019-06-15,60
Skinny Lister,POINT(8.92759323120117 47.9725709174694),Neuhausen ob Eck,8.92759323120117,47.9725709174694,Glastonbury,2019-06-22,61
Skinny Lister,POINT(9.4833333 53.1666667),Scheeßel,9.4833333,53.1666667,Glastonbury,2019-06-23,62
Skinny Lister,POINT(7.62571334838867 51.9623559078618),Münster,7.62571334838867,51.9623559078618,Glastonbury,2019-06-29,63
Skinny Lister,POINT(-4.0620231628418 51.0869868802263),Pilton,-4.0620231628418,51.0869868802263,Glastonbury,2019-06-30,64
Skinny Lister,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Glastonbury,2019-07-05,65
Skinny Lister,POINT(-2.0833333 51.9),Cheltenham,-2.0833333,51.9,Glastonbury,2019-07-12,66
Skinny Lister,POINT(-1.715 53.129),Pikehall,-1.715,53.129,Glastonbury,2019-07-26,67
Skinny Lister,POINT(8.75 47.5),Winterthur,8.75,47.5,Glastonbury,2019-08-07,68
Skinny Lister,POINT(18.0649030208588 59.3325765361753),Stockholm,18.0649030208588,59.3325765361753,Glastonbury,2019-08-13,69
Skinny Lister,POINT(15.633 48.2),St. Pölten,15.633,48.2,Glastonbury,2019-08-16,70
Skinny Lister,POINT(8.6833333 50.1166667),Frankfurt,8.6833333,50.1166667,Glastonbury,2019-08-20,71
Skinny Lister,POINT(6.5666667 51.3333333),Krefeld,6.5666667,51.3333333,Glastonbury,2019-08-21,72
Skinny Lister,POINT(7 49.2333333),Saarbrücken,7,49.2333333,Glastonbury,2019-08-22,73
Skinny Lister,POINT(13.3798578409246 50.1799875784804),Vroutek,13.3798578409246,50.1799875784804,Glastonbury,2019-08-30,74
Skinny Lister,POINT(6.95 50.9333333),Cologne,6.95,50.9333333,Glastonbury,2019-08-31,75
Skinny Lister,POINT(-123.119340403 49.249657393),Vancouver,-123.119340403,49.249657393,Glastonbury,2019-10-16,76
Skinny Lister,POINT(-123.369299678 48.432935738),Victoria,-123.369299678,48.432935738,Glastonbury,2019-10-18,77
Skinny Lister,POINT(-123.369299678 48.432935738),Victoria,-123.369299678,48.432935738,Glastonbury,2019-10-19,78
Skinny Lister,POINT(-113.468712219 53.550135939),Edmonton,-113.468712219,53.550135939,Glastonbury,2019-10-22,79
Skinny Lister,POINT(-114.085285152 51.050112282),Calgary,-114.085285152,51.050112282,Glastonbury,2019-10-23,80
Skinny Lister,POINT(-106.634521548 52.116786331),Saskatoon,-106.634521548,52.116786331,Glastonbury,2019-10-25,81
Skinny Lister,POINT(-104.61779794 50.45008005),Regina,-104.61779794,50.45008005,Glastonbury,2019-10-26,82
Skinny Lister,POINT(-97.147044715 49.884398624),Winnipeg,-97.147044715,49.884398624,Glastonbury,2019-10-27,83
Skinny Lister,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Glastonbury,2019-10-30,84
Skinny Lister,POINT(-71.215 46.812),Quebec City,-71.215,46.812,Glastonbury,2019-10-31,85
Skinny Lister,POINT(-73.587809 45.5088375),Montreal,-73.587809,45.5088375,Glastonbury,2019-11-03,86
Skinny Lister,POINT(-75.163789 39.952335),Philadelphia,-75.163789,39.952335,Glastonbury,2019-11-06,87
Skinny Lister,POINT(-72.9281578 41.3081527),New Haven,-72.9281578,41.3081527,Glastonbury,2019-11-07,88
Skinny Lister,POINT(-81.6954088 41.4994954),Cleveland,-81.6954088,41.4994954,Glastonbury,2019-11-08,89
Skinny Lister,POINT(-83.0457538 42.331427),Detroit,-83.0457538,42.331427,Glastonbury,2019-11-09,90
Skinny Lister,POINT(-3 53.4166667),Liverpool,-3,53.4166667,Glastonbury,2019-11-30,91
Skinny Lister,POINT(-2.15 53.7333333),Portsmouth,-2.15,53.7333333,Glastonbury,2019-12-04,92
Skinny Lister,POINT(-0.7666667 51.25),Aldershot,-0.7666667,51.25,Glastonbury,2019-12-05,93
Skinny Lister,POINT(-1.9166667 52.4666667),Birmingham,-1.9166667,52.4666667,Glastonbury,2019-12-06,94
Skinny Lister,POINT(-0.335254669189453 53.7445995159511),Kingston upon Hull,-0.335254669189453,53.7445995159511,Glastonbury,2019-12-07,95
Skinny Lister,POINT(-3.05 53.8166667),Blackpool,-3.05,53.8166667,Glastonbury,2019-12-10,96
Skinny Lister,POINT(-1.466 53.383),Sheffield,-1.466,53.383,Glastonbury,2019-12-11,97
Skinny Lister,POINT(-3.18 51.48),Cardiff,-3.18,51.48,Glastonbury,2019-12-12,98
Skinny Lister,POINT(-2.7144444 51.1466667),Glastonbury,-2.7144444,51.1466667,Glastonbury,2019-12-13,99
Skinny Lister,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-12-14,100
bülow,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2018-04-02,1
bülow,POINT(-0.139474868774414 50.8283849472495),Brighton,-0.139474868774414,50.8283849472495,Lollapalooza,2018-05-18,2
bülow,POINT(5.852778 51.8425),Nijmegen,5.852778,51.8425,Lollapalooza,2018-07-17,3
bülow,POINT(-1.55 50.75),Lymington,-1.55,50.75,Lollapalooza,2018-07-20,4
bülow,POINT(-1 51.4333333),Reading,-1,51.4333333,Lollapalooza,2018-08-24,5
bülow,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2018-08-26,6
bülow,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2018-09-08,7
bülow,POINT(-71.1056079 42.375097),Cambridge,-71.1056079,42.375097,Lollapalooza,2018-09-29,8
bülow,POINT(-104.9847034 39.7391536),Denver,-104.9847034,39.7391536,Lollapalooza,2018-10-08,9
bülow,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2018-12-02,10
bülow,POINT(6.566667 53.219167),Groningen,6.566667,53.219167,Lollapalooza,2019-01-18,11
bülow,POINT(72.848 19.014),Mumbai,72.848,19.014,Lollapalooza,2019-05-13,12
bülow,POINT(139.692 35.69),Tokyo,139.692,35.69,Lollapalooza,2019-05-30,13
bülow,POINT(-86.0885993 35.4817432),Manchester,-86.0885993,35.4817432,Lollapalooza,2019-06-13,14
bülow,POINT(-71.215 46.812),Quebec City,-71.215,46.812,Lollapalooza,2019-07-10,15
bülow,POINT(-73.587809 45.5088375),Montreal,-73.587809,45.5088375,Lollapalooza,2019-08-03,16
bülow,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-08-04,17
bülow,POINT(-77.036 38.895),Washington,-77.036,38.895,Lollapalooza,2019-10-05,18
bülow,POINT(-75.163789 39.952335),Philadelphia,-75.163789,39.952335,Lollapalooza,2019-10-06,19
bülow,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Lollapalooza,2019-10-07,20
bülow,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Lollapalooza,2019-10-08,21
bülow,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2019-10-10,22
bülow,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2019-10-11,23
bülow,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-10-13,24
bülow,POINT(-122.2708026 37.8043722),Oakland,-122.2708026,37.8043722,Lollapalooza,2019-10-16,25
bülow,POINT(-122.2708026 37.8043722),Oakland,-122.2708026,37.8043722,Lollapalooza,2019-10-17,26
bülow,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2019-10-19,27
bülow,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2019-10-20,28
bülow,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2019-10-21,29
bülow,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2019-11-27,30
bülow,POINT(-80.516389802 43.466795567),Waterloo,-80.516389802,43.466795567,Lollapalooza,2020-01-16,31
